"dx2" "cod_label" "sex2" "cases" "specific" "irr" "left" "right" "diagnosed" "diag_left" "diag_right" "undiagnosed" "undiag_left" "undiag_right"
"Behavioral Disorders" "All Causes" "Persons (F)" 707 98 0.6582575906727 0.378156727455648 1.14582929303842 78666.2326382071 45199.1683571193 136913.496031477 119506.761111277 117964.149015308 121069.545879185
"Behavioral Disorders" "All Causes" "Persons (F)" 707 99 0.586535450369991 0.316456457305205 1.08711270255085 90919.1513355791 49062.6404302069 168484.451857845 155010.496429886 152751.574802065 157302.823454196
"Behavioral Disorders" "All Causes" "Persons (F)" 707 100 0.518878813291544 0.261755572710547 1.0285749414801 105407.635560994 53184.9459239858 208908.168308367 203144.998139997 199815.997187094 206529.461355684
"Behavioral Disorders" "All Causes" "Persons" 1818 1 0.129262842727613 0.0242867745989823 0.687982771937279 0.979998450996513 0.18458312975 5.20305926796414 7.58143972635357 6.92370223691575 8.30166092612562
"Behavioral Disorders" "All Causes" "Persons" 1818 2 0.162972758787607 0.0372541807085272 0.712943342242501 1.41312717795972 0.32372071629323 6.16867664187282 8.67094101168996 8.00875994872236 9.38787259320979
"Behavioral Disorders" "All Causes" "Persons" 1818 3 0.203971777231946 0.0558458507627706 0.744987950562196 2.00269586688084 0.549341081011493 7.301093753696 9.81849496071922 9.16087026204383 10.5233280830418
"Behavioral Disorders" "All Causes" "Persons" 1818 4 0.253418550754863 0.0818571076696157 0.784549609618485 2.79100425282366 0.902983754309084 8.62662777941119 11.0134173070993 10.3679265631976 11.6990952859243
"Behavioral Disorders" "All Causes" "Persons" 1818 5 0.31254999664174 0.117382896136183 0.832212388825524 3.82693944882879 1.43930187822269 10.1753952847521 12.2442472882685 11.6163196156449 12.9061179975071
"Behavioral Disorders" "All Causes" "Persons" 1818 6 0.38265983434066 0.164763906417299 0.888717389637271 5.16561614138841 2.22699128065781 11.9819014793317 13.4992379074459 12.8915338974342 14.1355889478827
"Behavioral Disorders" "All Causes" "Persons" 1818 7 0.465069712368055 0.226487335901754 0.954975413971612 6.86761545082764 3.34834735421015 14.0857972579049 14.7668516529681 14.1788677528493 15.3792186754084
"Behavioral Disorders" "All Causes" "Persons" 1818 8 0.561092604530063 0.305036839721879 1.03208816071323 8.99781289407985 4.8969431835539 16.5328928358351 16.0362350553807 15.4642893417301 16.6293341432429
"Behavioral Disorders" "All Causes" "Persons" 1818 9 0.671988520277876 0.402689699004889 1.12138098516338 11.6238219437034 6.97302366682101 19.3765636020734 17.2976495772529 16.7353979373692 17.8787909326805
"Behavioral Disorders" "All Causes" "Persons" 1818 10 0.798913017626377 0.521263832372558 1.22445097874487 14.8141177698361 9.67639505925013 22.6797359920504 18.5428418901595 17.982351323899 19.1208023450461
"Behavioral Disorders" "All Causes" "Persons" 1818 11 0.942859514618649 0.66182468407564 1.34323195507364 18.6359416511823 13.0968743606827 26.5176493002692 19.7653429405333 19.1985127693352 20.3489085977995
"Behavioral Disorders" "All Causes" "Persons" 1818 12 1.10459694366791 0.824378505956085 1.4800657697224 23.1531159965077 17.3028691349392 30.9813809586802 20.9606917068101 20.3806177537731 21.5572757477677
"Behavioral Disorders" "All Causes" "Persons" 1818 13 1.28460485108041 1.00761925004876 1.63773133883604 28.4239192795233 22.3297779596931 36.1812458980655 22.1265856622117 21.528493505483 22.7412936693642
"Behavioral Disorders" "All Causes" "Persons" 1818 14 1.48300857357072 1.20887962780737 1.81929977037772 34.4991769519901 28.1723288959614 42.2468875313799 23.2629652766772 22.6445746174503 23.8982432925394
"Behavioral Disorders" "All Causes" "Persons" 1818 15 1.69951758161465 1.4245281591637 2.02759067389232 41.4207175732323 34.7884623764111 49.3173807372647 24.3720441737824 23.7334605058738 25.0278098746617
"Behavioral Disorders" "All Causes" "Persons" 1818 16 1.93337042094491 1.65094680321092 2.26410758803059 49.2203236455069 42.1219104465346 57.5149662986798 25.4582997196426 24.801623746201 26.1323625923659
"Behavioral Disorders" "All Causes" "Persons" 1818 17 2.18328986473256 1.88568648553976 2.5278616938698 57.9192761863775 50.1374060595846 66.9089771011912 26.5284409193516 25.8572626733365 27.2170409722925
"Behavioral Disorders" "All Causes" "Persons" 1818 18 2.44745187182555 2.1279236790991 2.81496029380074 67.5285543304515 58.8446478007827 77.4939747349475 27.5913717069672 26.9102534372411 28.2897295801195
"Behavioral Disorders" "All Causes" "Persons" 1818 19 2.72347170225856 2.37787746850204 3.1192936605248 78.0497103959106 68.2943647483852 89.1985351255434 28.6581682971717 27.9721660010437 29.3609944299048
"Behavioral Disorders" "All Causes" "Persons" 1818 20 3.00841005503252 2.63579707419578 3.43369796856697 89.476401221238 78.5568618362453 101.913775427955 29.7420895371491 29.0563290248519 30.4440347326465
"Behavioral Disorders" "All Causes" "Persons" 1818 21 3.29880136651682 2.90118067243562 3.75091787944302 101.796522176035 89.7013816884167 115.522545272835 30.8586395074527 30.1779447472166 31.5546880421256
"Behavioral Disorders" "All Causes" "Persons" 1818 22 3.59070546117505 3.17236365436059 4.0642142937144 114.994864308916 101.782820798102 129.921913282961 32.0257023452112 31.3542652192234 32.7115179875189
"Behavioral Disorders" "All Causes" "Persons" 1818 23 3.87978261949181 3.44633919338071 4.36773989148313 129.056199806279 114.833493036599 145.040460478981 33.2637707994022 32.6048483182286 33.9360096693521
"Behavioral Disorders" "All Causes" "Persons" 1818 24 4.1613908791411 3.71869427667747 4.65678885129299 143.968697351366 128.856789971932 160.852880329892 34.5962928099369 33.9519190169219 35.2528961792805
"Behavioral Disorders" "All Causes" "Persons" 1818 25 4.43070308816257 3.98364286754773 4.92793418189566 159.727577080403 143.821956063957 177.392239531429 36.0501649291612 35.4208711316675 36.6906388775352
"Behavioral Disorders" "All Causes" "Persons" 1818 26 4.68283996758773 4.2342272837502 5.17898277359709 176.338933762142 159.662372981823 194.757343133746 37.6564082869949 37.0409593392759 38.282083141764
"Behavioral Disorders" "All Causes" "Persons" 1818 27 4.91301430472695 4.46281994895158 5.40862276196514 193.823685156055 176.283239759495 213.109431042493 39.4510728311077 38.8462510788085 40.0653114342456
"Behavioral Disorders" "All Causes" "Persons" 1818 28 5.11668047408011 4.66202947486095 5.61567000273276 212.221638607341 193.586071172629 232.651159354448 41.4764298225002 40.8769292441323 42.0847226695172
"Behavioral Disorders" "All Causes" "Persons" 1818 29 5.28968284782499 4.82589722614058 5.79803989173449 231.595711339874 211.511694466699 253.586798811575 43.7825325265202 43.1810493075411 44.3923940056045
"Behavioral Disorders" "All Causes" "Persons" 1818 30 5.42839637263974 4.95092727559775 5.95191275051207 252.036387619749 230.089201060448 276.07701878944 46.4292528250269 45.8168486548792 47.0498426054606
"Behavioral Disorders" "All Causes" "Persons" 1818 31 5.52985269210583 5.03641519718063 6.07163420790014 273.666548761927 249.469146067703 300.210992388369 49.4889401217868 48.8556918398382 50.1303963191592
"Behavioral Disorders" "All Causes" "Persons" 1818 32 5.59186619913703 5.08398043633787 6.15048936175197 296.645840572523 269.928609532502 326.00751317686 53.0495240780802 52.3853825204034 53.722085618344
"Behavioral Disorders" "All Causes" "Persons" 1818 33 5.61416719838824 5.09694916203365 6.183870454553 321.11942459579 291.768107537283 353.423428362726 57.1980515093991 56.4937843400874 57.9110982683872
"Behavioral Disorders" "All Causes" "Persons" 1818 34 5.5989356293667 5.07924296802614 6.1718016600364 347.172069806273 315.189584123754 382.399838461186 62.0067978608901 61.2543826206278 62.7684553572908
"Behavioral Disorders" "All Causes" "Persons" 1818 35 5.54923499242043 5.03444352617962 6.11666589186498 374.888187999918 340.364187143743 412.91404563227 67.5567332275468 66.7492484619689 68.373986367476
"Behavioral Disorders" "All Causes" "Persons" 1818 36 5.46870147201062 4.96583959671932 6.02248526306186 404.358335333969 367.443295065327 444.982030016329 73.9404660143759 73.0719788684991 74.8192754470475
"Behavioral Disorders" "All Causes" "Persons" 1818 37 5.36135697128774 4.87649620049706 5.89442652916365 435.679972356906 396.559521955579 478.659640744112 81.2630038794564 80.3284965345235 82.2083828828345
"Behavioral Disorders" "All Causes" "Persons" 1818 38 5.23143205279064 4.76928662196942 5.73835952674701 468.958308603816 427.825266613494 514.046065931009 89.6424351633615 88.6377696259632 90.6584880906534
"Behavioral Disorders" "All Causes" "Persons" 1818 39 5.08320657094991 4.64690270908102 5.56047558139179 504.307240215613 461.329227720287 551.289138541404 99.2104556792332 98.1323641568883 100.300391217979
"Behavioral Disorders" "All Causes" "Persons" 1818 40 4.92087330018633 4.51185999375558 5.36696485928204 541.850390272265 497.131827990831 590.591527049887 110.112648145553 108.958727012546 111.278789813966
"Behavioral Disorders" "All Causes" "Persons" 1818 41 4.74842749337698 4.36651260756054 5.16374637755945 581.722262963751 535.261283837771 632.216081091027 122.508401734074 121.277078918274 123.752226136244
"Behavioral Disorders" "All Causes" "Persons" 1818 42 4.56958321844655 4.21309010696332 4.95624120542698 624.069524385625 575.713216770528 676.487459245069 136.570337939437 135.260775350396 137.892579401345
"Behavioral Disorders" "All Causes" "Persons" 1818 43 4.38771562033516 4.05376143518693 4.7491813893694 669.052424671654 618.457756424271 723.786131403837 152.483087456919 151.094972122207 153.883955460732
"Behavioral Disorders" "All Causes" "Persons" 1818 44 4.20582698703827 3.89071684277137 4.54645798184057 716.846378402211 663.457745765133 774.531209422759 170.441242735715 168.974414803156 171.920803863333
"Behavioral Disorders" "All Causes" "Persons" 1818 45 4.0265336588169 3.72623857368089 4.35102932488023 767.643722799121 710.698365414933 829.151879094096 190.646294764782 189.100162380606 192.205068731699
"Behavioral Disorders" "All Causes" "Persons" 1818 46 3.85207037057821 3.56271920279619 4.1649215936638 821.655676188041 760.222520914615 888.053210262437 213.302353576866 211.6750624764 214.942154777929
"Behavioral Disorders" "All Causes" "Persons" 1818 47 3.68430849811633 3.40260135802266 3.98933865034971 879.1145226416 812.16165884961 951.586836805451 238.610453791007 236.897825472164 240.335463379085
"Behavioral Disorders" "All Causes" "Persons" 1818 48 3.52478481822928 3.24825326654058 3.82485816078358 940.276052683143 866.753221346693 1020.03549969589 266.761263785601 264.955602306712 268.579230772839
"Behavioral Disorders" "All Causes" "Persons" 1818 49 3.37473771867285 3.10183025824472 3.67165631954277 1005.42229452144 924.343313260445 1093.61313682802 297.9260548037 296.015048458012 299.849398175063
"Behavioral Disorders" "All Causes" "Persons" 1818 50 3.23514824051158 2.96517372950206 3.52970351583505 1074.86457560303 985.380101117609 1172.47532660332 332.24584955435 330.211928403573 334.292298524056
"Behavioral Disorders" "All Causes" "Persons" 1818 51 3.1067838471964 2.83977144629453 3.39890236089069 1148.94696043618 1050.40514388649 1256.73329531808 369.818763372611 367.639342380827 372.011104297905
"Behavioral Disorders" "All Causes" "Persons" 1818 52 2.99024334883042 2.72677352390125 3.2791704946701 1228.05011780382 1120.04713627735 1346.46752176021 410.68567823557 408.334629837979 413.050263149938
"Behavioral Disorders" "All Causes" "Persons" 1818 53 2.88600193703918 2.62704388919177 3.1704864980982 1312.59567881765 1195.01879818823 1441.7408484811 454.814552260583 452.264986921395 457.378490331702
"Behavioral Disorders" "All Causes" "Persons" 1818 54 2.79412461333455 2.54084035328751 3.07265757360181 1403.05253053948 1276.07337579045 1542.667091721 502.143864251301 499.37138531968 504.931735813842
"Behavioral Disorders" "All Causes" "Persons" 1818 55 2.71339225085493 2.46680974509779 2.98462316424313 1499.94726005936 1363.85236122783 1649.62267685201 552.794112088571 549.777611207154 555.827163803238
"Behavioral Disorders" "All Causes" "Persons" 1818 56 2.64243408834719 2.40333361864024 2.90532194827357 1603.86785205139 1458.96772602726 1763.15900684692 606.966076892612 603.687865237882 610.262090249632
"Behavioral Disorders" "All Causes" "Persons" 1818 57 2.58004711449264 2.34893243647674 2.83390148206492 1715.47009349098 1562.04149096504 1883.96893340128 664.898746947236 661.344542954979 668.472051975638
"Behavioral Disorders" "All Causes" "Persons" 1818 58 2.52516707319371 2.30225004306045 2.76966820644089 1835.48624677295 1673.70738094546 2012.90249445487 726.877150529101 723.035731521393 730.738978624977
"Behavioral Disorders" "All Causes" "Persons" 1818 59 2.47684439435709 2.26203623823202 2.71205122631148 1964.73495732733 1794.61098137232 2150.98619846414 793.241174860852 789.1037530697 797.400289945199
"Behavioral Disorders" "All Causes" "Persons" 1818 60 2.43422416997933 2.22713238217148 2.66057256279225 2104.1325929325 1925.41081780141 2299.44380062037 864.395571649575 859.954932321342 868.859141572078
"Behavioral Disorders" "All Causes" "Persons" 1818 61 2.39652948125624 2.19646332510202 2.61481878112558 2254.70624612603 2066.78373679934 2459.71562762171 940.821410193599 936.070830296414 945.596099387462
"Behavioral Disorders" "All Causes" "Persons" 1818 62 2.36304752959902 2.16903770908526 2.57441058021023 2417.60867171624 2219.43899293577 2633.47256138197 1023.08931218429 1018.0212661227 1028.18258865289
"Behavioral Disorders" "All Causes" "Persons" 1818 63 2.33311814129951 2.14395697829829 2.53896897949019 2594.13547969233 2384.14577672628 2822.62055982123 1111.87489127637 1106.47954576905 1117.29654522587
"Behavioral Disorders" "All Causes" "Persons" 1818 64 2.30612430853147 2.12043083562649 2.50807960205337 2785.74496139214 2561.7775160947 3029.29311431852 1207.97692955507 1202.24043380427 1213.74079702168
"Behavioral Disorders" "All Causes" "Persons" 1818 65 2.28148450322647 2.09779386279992 2.48125977998391 2994.08099552733 2753.37256488008 3255.83290911028 1312.33895794301 1306.24154777581 1318.46483023561
"Behavioral Disorders" "All Causes" "Persons" 1818 66 2.25864655874721 2.07551612900024 2.45793526056477 3220.99956292051 2960.20581289954 3504.76920865575 1426.07507599909 1419.58903151167 1432.5907549597
"Behavioral Disorders" "All Causes" "Persons" 1818 67 2.23708295991536 2.05320162900318 2.43743239770044 3468.59949743733 3183.86207319896 3778.80140440075 1550.50105856092 1543.58858170357 1557.44449077573
"Behavioral Disorders" "All Causes" "Persons" 1818 68 2.21628741685877 2.0305725653191 2.41898762842519 3739.25821909682 3426.30262520379 4080.79891315833 1687.17206561441 1679.78317150991 1694.59346138759
"Behavioral Disorders" "All Causes" "Persons" 1818 69 2.19577262382889 2.00744267611603 2.40177090629796 4035.67333801353 3689.92116550089 4413.82310370916 1837.92861529365 1829.99914952448 1845.89243978228
"Behavioral Disorders" "All Causes" "Persons" 1818 70 2.17506912172621 1.98368600504517 2.38491660084031 4360.91118995835 3977.59161337249 4781.17118478624 2004.95292144893 1996.40281390532 2013.53964702298
"Behavioral Disorders" "All Causes" "Persons" 1818 71 2.15372519341524 1.9592073494016 2.367555537278 4718.46357244071 4292.7141396262 5186.43864005084 2190.8382679772 2181.57010385424 2200.14580689084
"Behavioral Disorders" "All Causes" "Persons" 1818 72 2.13130772469773 1.93391811680021 2.34884433725252 5112.31420238237 4639.26602513223 5633.59728937631 2398.67483383113 2388.57276424412 2408.81962843429
"Behavioral Disorders" "All Causes" "Persons" 1818 73 2.10740396164452 1.90771841244193 2.32799108536685 5547.01672265632 5021.86142576546 6127.08952173821 2632.15635142286 2621.08529096094 2643.27417433855
"Behavioral Disorders" "All Causes" "Persons" 1818 74 2.08162408745385 1.88048415839835 2.30427830094497 6027.78645741224 5445.82033178751 6671.94423658782 2895.71325281172 2883.51823649546 2907.95984446435
"Behavioral Disorders" "All Causes" "Persons" 1818 75 2.05360452975293 1.85205714883333 2.27708500640941 6560.60857063273 5917.24265087453 7273.92594094454 3194.67963552947 3181.18514603474 3208.23136823337
"Behavioral Disorders" "All Causes" "Persons" 1818 76 2.02301189304535 1.82223582162449 2.24590970654636 7152.36583802304 6443.07800384897 7939.73579869113 3535.5036036176 3520.51262892403 3550.55841257225
"Behavioral Disorders" "All Causes" "Persons" 1818 77 1.98954739174039 1.7907647822683 2.21039572766623 7810.98992319655 7031.17435366872 8677.29350907696 3926.01350217838 3909.30602035214 3942.7923879693
"Behavioral Disorders" "All Causes" "Persons" 1818 78 1.95295163797638 1.75732159157098 2.17035977852241 8545.64088536378 7690.27766459614 9496.14322481504 4375.75653138993 4357.08699651182 4394.50606272735
"Behavioral Disorders" "All Causes" "Persons" 1818 79 1.91300961656454 1.72150021742275 2.12582360201337 9366.92067526765 8429.93991049451 10408.0460677459 4896.43156739023 4875.52471575339 4917.42807018686
"Behavioral Disorders" "All Causes" "Persons" 1818 80 1.86955565832136 1.68279250115329 2.07704655040117 10287.1276466834 9260.27676828259 11427.8436667919 5502.44524729478 5478.98904333083 5526.00187005863
"Behavioral Disorders" "All Causes" "Persons" 1818 81 1.82247820448141 1.64057316931914 2.02455267946887 11320.5606827197 10191.5110496962 12574.6902050367 6211.63021586914 6185.26383294348 6238.10899273098
"Behavioral Disorders" "All Causes" "Persons" 1818 82 1.77172414055983 1.5941015361191 1.96913832595916 12483.8834857337 11233.2723808 13873.7263374606 7046.17790091693 7016.47099506439 7076.01058228482
"Behavioral Disorders" "All Causes" "Persons" 1818 83 1.71730246976866 1.54256293667068 1.91183627102999 13796.5620037966 12393.7433036649 15358.1624583364 8033.85672976718 8000.27347915109 8067.58095490432
"Behavioral Disorders" "All Causes" "Persons" 1818 84 1.6592870956266 1.48517631707154 1.8538092979706 15281.3909885759 13678.9623803759 17071.5368645756 9209.61238645998 9171.44926958121 9247.93430304937
"Behavioral Disorders" "All Causes" "Persons" 1818 85 1.59781849228979 1.42137280910106 1.79616770347385 16965.1294565402 15092.7834936199 19069.7506261078 10617.6825079975 10573.9620925361 10661.5836953125
"Behavioral Disorders" "All Causes" "Persons" 1818 86 1.53310406060217 1.35099530078855 1.73976035243273 18879.2695587578 16637.8281656562 21422.6770179038 12314.4084240064 12263.7027593129 12365.3237369996
"Behavioral Disorders" "All Causes" "Persons" 1818 87 1.46541699868085 1.27442161246676 1.68503653658714 21060.9693123976 18317.1264808126 24215.8304056258 14371.9974119014 14312.1459593925 14432.0991550639
"Behavioral Disorders" "All Causes" "Persons" 1818 88 1.39509355817722 1.19254230763536 1.63204778866654 23554.1871414412 20135.5776445624 27553.2066518021 16883.5896369676 16811.2720155238 16956.2183495868
"Behavioral Disorders" "All Causes" "Persons" 1818 89 1.32252861063071 1.10661780485538 1.5805655017139 26411.0656434778 22100.5607708327 31562.2936294304 19970.1280041741 19880.2529917891 20060.4093251637
"Behavioral Disorders" "All Causes" "Persons" 1818 90 1.24816951120515 1.01809994181339 1.53023005376781 29693.6239980273 24221.7286495892 36401.6672340675 23789.7366755552 23674.6060501468 23905.4271861368
"Behavioral Disorders" "All Causes" "Persons" 1818 91 1.17250831737897 0.928484935204148 1.48066565454891 33475.8336787594 26510.4311095098 42271.3397552396 28550.6151065875 28398.7904557774 28703.2514371989
"Behavioral Disorders" "All Causes" "Persons" 1818 92 1.09607249485933 0.839216387686332 1.43154367766729 37846.1715630643 28979.1436220757 49426.3295237535 34528.894521636 34323.6204110614 34735.3962841881
"Behavioral Disorders" "All Causes" "Persons" 1818 93 1.01941431841435 0.751627782753004 1.38260662582464 42910.7693691084 31641.046835291 58194.4755947541 42093.5517522004 41810.4778526405 42378.5421769169
"Behavioral Disorders" "All Causes" "Persons" 1818 94 0.943099247241529 0.666908640558494 1.33367021516274 48797.3101918383 34509.7536763162 69000.1297688969 51741.4369002685 51345.2445348585 52140.6863821035
"Behavioral Disorders" "All Causes" "Persons" 1818 95 0.867693618408966 0.586083440331388 1.28461608640902 55659.8638551799 37599.1337630334 82396.0590130156 64146.9093171849 63586.2615529429 64712.5003806218
"Behavioral Disorders" "All Causes" "Persons" 1818 96 0.793752053330508 0.509998033945349 1.23538186469541 63684.9056139642 40923.1878717318 99106.8246142452 80232.7444026739 79432.6888516955 81040.8582089362
"Behavioral Disorders" "All Causes" "Persons" 1818 97 0.721805007046017 0.439311782244235 1.18595150245037 73098.8310810081 44495.9404353279 120088.238457981 101272.269335128 100122.754891018 102434.981413069
"Behavioral Disorders" "All Causes" "Persons" 1818 98 0.652346904876523 0.374495227360743 1.13634688297923 84177.368967767 48331.3312204473 146609.440861787 129037.737955851 127376.155058511 130720.995692751
"Behavioral Disorders" "All Causes" "Persons" 1818 99 0.58582530348041 0.315833531601093 1.08662080450462 97257.4087554135 52443.0958944592 180366.993910002 166017.767033284 163602.215949766 168468.983202407
"Behavioral Disorders" "All Causes" "Persons" 1818 100 0.52263148247173 0.263435754820602 1.03685115430366 112751.911356227 56844.6301421575 223644.581426422 215738.843023729 212206.89263253 219329.578845558
"Behavioral Disorders" "Natural Causes" "Males" 704 1 0.364542116532074 0.0292473146943961 4.54369763905697 3.858265426061 0.31050722602966 47.9415963624491 10.5838674081475 9.3421305172512 11.9906534281869
"Behavioral Disorders" "Natural Causes" "Males" 704 2 0.397516893639693 0.0431127822385573 3.6652628878038 4.0791004516103 0.443590464538127 37.5099598041454 10.2614518197243 9.19949284155831 11.4459998243432
"Behavioral Disorders" "Natural Causes" "Males" 704 3 0.43455345304339 0.0621442442683189 3.03868372325194 4.34602472372894 0.622979926758924 30.3186829751135 10.001128039121 9.08797776359055 11.0060306766611
"Behavioral Disorders" "Natural Causes" "Males" 704 4 0.476072742109591 0.0876365859470469 2.5861944909252 4.66463080260142 0.860482015165147 25.2867348080505 9.79814719475709 9.0060239028237 10.6599415553434
"Behavioral Disorders" "Natural Causes" "Males" 704 5 0.5225269360072 0.120964567794109 2.25714359032636 5.04175163312062 1.16940245402245 21.7369644151494 9.64878800631084 8.95251854613853 10.3992088383759
"Behavioral Disorders" "Natural Causes" "Males" 704 6 0.574396870556871 0.163491792837496 2.01803258242734 5.48562992894003 1.56422077073119 19.2377804209927 9.55024341205365 8.92698749478923 10.2170132178087
"Behavioral Disorders" "Natural Causes" "Males" 704 7 0.632187962776824 0.21644487253758 1.84648227326577 6.00612336606884 2.06002966643956 17.511164269195 9.50053420771816 8.92983873340205 10.1077021575323
"Behavioral Disorders" "Natural Causes" "Males" 704 8 0.696424297193464 0.280753143043846 1.7275204703431 6.61494858229057 2.67167793526402 16.3783007557847 9.49844600331768 8.9625540625671 10.0663801688801
"Behavioral Disorders" "Natural Causes" "Males" 704 9 0.767640538752792 0.35685943641632 1.65127200405378 7.32596731771054 3.41256223735241 15.7271262492203 9.54348675958841 9.02769492535876 10.0887480451517
"Behavioral Disorders" "Natural Causes" "Males" 704 10 0.846371328913508 0.444518585860111 1.61150613088706 8.15551814703822 4.29307159545041 15.4929809037325 9.63586296987112 9.1286834441175 10.171220827464
"Behavioral Disorders" "Natural Causes" "Males" 704 11 0.933137835514369 0.54262569774981 1.60469034857601 9.1227970858624 5.31889190691436 15.6471363070247 9.77647324827817 9.26947780056417 10.3111988863581
"Behavioral Disorders" "Natural Causes" "Males" 704 12 1.02843116522672 0.649165947521741 1.62927625154609 10.2502898179802 6.48988098537869 16.189579067675 9.96691870546383 9.45431905302741 10.5073107776614
"Behavioral Disorders" "Natural Causes" "Males" 704 13 1.13269241615418 0.761440948449343 1.68495286762025 11.5642572812353 7.80106624487244 17.1427907761332 10.2095300686299 9.68764324966556 10.7595316565623
"Behavioral Disorders" "Natural Causes" "Males" 704 14 1.2462892537238 0.876713898490701 1.77165767147227 13.0952747329316 9.24778413637754 18.543492992704 10.5074120584802 9.97414329862807 11.0691920961153
"Behavioral Disorders" "Natural Causes" "Males" 704 15 1.36948904109872 0.993162779185543 1.8884117216188 14.8788220363529 10.8351805625564 20.4315326275679 10.8645060966796 10.3189190283389 11.4389397184551
"Behavioral Disorders" "Natural Causes" "Males" 704 16 1.5024287501934 1.11061132413331 2.03247715952224 16.9559195899545 12.5878211840952 22.8397913297548 11.2856730063052 10.7276634778768 11.8727079263726
"Behavioral Disorders" "Natural Causes" "Males" 704 17 1.6450821228698 1.23049661761552 2.19935199515633 19.3737998686894 14.553298449628 25.7910000713018 11.7767980086565 11.2068589577638 12.3757220341042
"Behavioral Disorders" "Natural Causes" "Males" 704 18 1.79722484242446 1.35516433041495 2.3834874204803 22.1865987676738 16.7988913311817 29.3022411523104 12.3449210382292 11.763975885186 12.9545552394427
"Behavioral Disorders" "Natural Causes" "Males" 704 19 1.95839880674487 1.48705540808633 2.57914121115053 25.456043651059 19.4059707175099 33.3923083672351 12.9983962221517 12.4076774812604 13.6172385688805
"Behavioral Disorders" "Natural Causes" "Males" 704 20 2.12787695438711 1.62815679895396 2.78097314455265 29.2521060717574 22.4661436855034 38.0877876333307 13.7470853337866 13.148037342627 14.3734270180169
"Behavioral Disorders" "Natural Causes" "Males" 704 21 2.30463046438655 1.77971821755808 2.98436096511175 33.6535764719173 26.079533023705 43.4272810146462 14.6025911711079 13.9967779687821 15.234625382078
"Behavioral Disorders" "Natural Causes" "Males" 704 22 2.4873005035991 1.94209677830773 3.18555896096752 38.7485058484131 30.3537105960644 49.4650135354186 15.5785381751598 14.9675385384368 16.2144798259032
"Behavioral Disorders" "Natural Causes" "Males" 704 23 2.67417699825856 2.11462474512057 3.38179274337746 44.6344455920333 35.4017088416729 56.2750725457364 16.6909092483779 16.0761806673778 17.3291441108834
"Behavioral Disorders" "Natural Causes" "Males" 704 24 2.86318711938595 2.29546362069851 3.57132232752311 51.4184019376396 41.3379630034278 63.956998984237 17.9584497253071 17.3411423492433 18.5977319164592
"Behavioral Disorders" "Natural Causes" "Males" 704 25 3.05189625057708 2.48146535870964 3.75345587299666 59.2164064518665 48.2715921538688 72.6427829829023 19.4031518734194 18.7838538382257 20.0428679793509
"Behavioral Disorders" "Natural Causes" "Males" 704 26 3.23752410638824 2.66811620031097 3.92845046936986 68.1525898619189 56.2974520265186 82.5041869159377 21.0508362632547 20.4292366124926 21.6913493043288
"Behavioral Disorders" "Natural Causes" "Males" 704 27 3.41697834840448 2.84969656691161 4.09718745814356 78.3576348490931 65.4874351368149 93.7572058871511 22.9318499737294 22.306320200633 23.5749212997807
"Behavioral Disorders" "Natural Causes" "Males" 704 28 3.58690747162018 3.01981709975667 4.26049154135903 89.9664762137757 75.8874328435461 106.657539187165 25.0819060501548 24.4490334054106 25.7311608470204
"Behavioral Disorders" "Natural Causes" "Males" 704 29 3.74377388901021 3.17239034960733 4.41807009461162 103.115116545603 87.5268674389498 121.479581885294 27.5430941084063 26.8972532979367 28.2044424633768
"Behavioral Disorders" "Natural Causes" "Males" 704 30 3.88394703215574 3.3028008729627 4.5673490860682 117.936435082709 100.443286861352 138.476180485983 30.3650987272217 29.6982124901948 31.0469601838272
"Behavioral Disorders" "Natural Causes" "Males" 704 31 4.00381494335065 3.40873302328066 4.70278370031154 134.554889953112 114.713907466023 157.827580022557 33.6066706021401 32.9083459235923 34.3198139336156
"Behavioral Disorders" "Natural Causes" "Males" 704 32 4.09993408365075 3.49022398535033 4.81615494043827 153.080583943997 130.479357743862 179.596723848355 37.3373280693543 36.5955139149237 38.0941792646908
"Behavioral Disorders" "Natural Causes" "Males" 704 33 4.17035329411392 3.54935631109086 4.90000018971937 173.632812422725 147.949864329549 203.77412095946 41.6350366928845 40.8372000871396 42.4484606368432
"Behavioral Disorders" "Natural Causes" "Males" 704 34 4.21538822388095 3.58898832380312 4.95111610148804 196.368580109409 167.372249299356 230.388367340497 46.5837473751392 45.7177073978142 47.4661929266938
"Behavioral Disorders" "Natural Causes" "Males" 704 35 4.23605398917184 3.61146322812214 4.96866568083793 221.455966776082 189.001093440761 259.483923229792 52.2788348170651 51.3330489300495 53.2420463384961
"Behavioral Disorders" "Natural Causes" "Males" 704 36 4.23384541001368 3.61862163008242 4.95366711094512 249.071843043527 213.093881242107 291.12418730886 58.8287523333833 57.7925268284958 59.8835574601684
"Behavioral Disorders" "Natural Causes" "Males" 704 37 4.21064405888191 3.61191314993086 4.90862394931532 279.402585322563 239.907007500214 325.400268622259 66.3562584287295 65.2199366824116 67.5123782180514
"Behavioral Disorders" "Natural Causes" "Males" 704 38 4.16862194734529 3.59248876444764 4.83715053248348 312.644951150062 269.689854559044 362.441759774187 74.9995934145969 73.7547436123147 76.265454082816
